OrderID,OrderDate,CustomerID,Region,Category,Product,Quantity,Price,Cost,Revenue,Profit,Returned
17891,2024-11-21 11:20:47.314623,1176,East,Home,Sofa,3,39359.81,30203.79,118079.43,27468.06,No
17892,2025-01-23 11:20:47.314623,1799,East,Home,Sofa,2,23202.28,11972.8,46404.56,22458.96,No
17893,2024-09-14 11:20:47.314623,1805,West,Home,Table,3,22065.16,18460.92,66195.48,10812.72,No
17894,2025-10-01 11:20:47.314623,2742,South,Clothing,Jacket,2,12745.89,8525.59,25491.78,8440.6,No
17895,2025-09-26 11:20:47.314623,1214,East,Clothing,Shoes,3,32279.31,22208.95,96837.93,30211.08,No
17896,2025-08-17 11:20:47.314623,2879,South,Sports,Racket,1,44123.03,36326.77,44123.03,7796.26,Yes
17897,2024-08-23 11:20:47.314623,3700,West,Home,Cookware,2,32867.24,22404.6,65734.48,20925.28,No
17898,2026-02-14 11:20:47.314623,1596,East,Home,Chair,4,38611.98,20914.07,154447.92,70791.64,No
17899,2025-11-14 11:20:47.314623,2717,East,Home,Table,3,41905.29,29406.8,125715.87,37495.47,Yes
17900,2024-08-13 11:20:47.314623,2355,North,Clothing,Shoes,1,11461.98,7825.1,11461.98,3636.88,No
17901,2025-10-06 11:20:47.314623,5223,South,Beauty,Facewash,1,20224.8,13753.11,20224.8,6471.69,No
17902,2024-04-26 11:20:47.314623,2292,East,Home,Table,2,21910.79,12644.73,43821.58,18532.12,No
17903,2025-07-02 11:20:47.314623,3598,East,Electronics,Headphones,3,28033.24,15855.48,84099.72,36533.28,No
17904,2024-08-22 11:20:47.314623,4437,South,Sports,Dumbbell,1,2649.27,2148.95,2649.27,500.32,No
17905,2025-02-07 11:20:47.314623,5714,East,Clothing,Jacket,4,29502.68,22058.24,118010.72,29777.76,Yes
17906,2025-05-28 11:20:47.314623,1141,South,Beauty,Facewash,3,4608.37,2315.89,13825.11,6877.44,No
17907,2025-03-31 11:20:47.314623,4216,North,Electronics,Mobile,1,40367.18,33670.95,40367.18,6696.23,No
17908,2024-10-29 11:20:47.314623,3839,South,Home,Mixer,1,48158.49,26417.41,48158.49,21741.08,No
17909,2025-12-01 11:20:47.314623,5340,South,Clothing,Jacket,4,14630.0,11631.91,58520.0,11992.36,No
17910,2024-03-22 11:20:47.314623,4513,North,Home,Table,1,25429.43,13691.85,25429.43,11737.58,No
17911,2025-11-14 11:20:47.314623,3750,West,Sports,Racket,2,41194.74,36603.62,82389.48,9182.24,No
17912,2024-08-12 11:20:47.314623,2714,South,Clothing,Jacket,3,15869.77,13651.25,47609.31,6655.56,No
17913,2025-04-18 11:20:47.314623,2135,South,Electronics,Mobile,2,8057.33,4618.52,16114.66,6877.62,No
17914,2024-09-30 11:20:47.314623,4721,East,Beauty,Perfume,2,37005.31,18627.38,74010.62,36755.86,No
17915,2024-04-23 11:20:47.314623,2909,West,Beauty,Shampoo,4,34978.41,18323.82,139913.64,66618.36,No
17916,2024-09-14 11:20:47.314623,3247,West,Sports,Dumbbell,2,28583.28,23538.24,57166.56,10090.08,No
17917,2025-02-26 11:20:47.314623,5516,West,Beauty,Facewash,2,47232.95,25067.13,94465.9,44331.64,No
17918,2025-10-25 11:20:47.314623,5102,South,Beauty,Perfume,2,47765.09,38749.83,95530.18,18030.52,Yes
17919,2024-10-20 11:20:47.314623,2548,East,Sports,Treadmill,1,43105.16,35687.67,43105.16,7417.49,No
17920,2024-11-01 11:20:47.314623,3639,East,Electronics,Camera,4,14792.4,9212.17,59169.6,22320.92,No
17921,2026-01-31 11:20:47.314623,5766,West,Clothing,T-shirt,1,11423.22,9070.59,11423.22,2352.63,No
17922,2026-01-29 11:20:47.314623,5511,North,Clothing,Jeans,1,41819.89,34631.96,41819.89,7187.93,No
17923,2025-09-25 11:20:47.314623,3831,West,Sports,Treadmill,2,32637.77,26510.05,65275.54,12255.44,No
17924,2025-07-31 11:20:47.314623,2006,East,Home,Sofa,1,19927.08,11490.47,19927.08,8436.61,No
17925,2024-05-17 11:20:47.314623,4221,South,Sports,Dumbbell,1,20605.87,14006.12,20605.87,6599.75,No
17926,2024-12-04 11:20:47.314623,4062,West,Sports,Racket,1,42695.94,22513.47,42695.94,20182.47,No
17927,2025-02-07 11:20:47.314623,5523,North,Sports,Bat,2,8329.71,5915.17,16659.42,4829.08,No
17928,2024-12-10 11:20:47.314623,4052,North,Sports,Bat,3,47209.88,31957.76,141629.64,45756.36,No
17929,2025-07-26 11:20:47.314623,5429,South,Beauty,Cream,3,31734.12,27324.58,95202.36,13228.62,No
17930,2026-02-17 11:20:47.314623,3319,North,Beauty,Cream,1,39609.62,20091.33,39609.62,19518.29,No
17931,2024-05-27 11:20:47.314623,4539,North,Electronics,Camera,2,18669.15,13294.24,37338.3,10749.82,No
17932,2025-03-17 11:20:47.314623,3366,West,Sports,Treadmill,4,29427.44,23333.68,117709.76,24375.04,No
17933,2024-11-04 11:20:47.314623,1526,South,Clothing,T-shirt,3,37549.53,25743.26,112648.59,35418.81,No
17934,2025-09-12 11:20:47.314623,3807,South,Home,Cookware,1,21869.47,13017.48,21869.47,8851.99,No
17935,2025-04-16 11:20:47.314623,2195,East,Beauty,Shampoo,2,24499.23,18225.91,48998.46,12546.64,No
17936,2024-11-18 11:20:47.314623,2753,South,Clothing,Jeans,3,29187.58,26118.28,87562.74,9207.9,No
17937,2025-02-26 11:20:47.314623,2672,East,Beauty,Facewash,3,3357.67,1733.9,10073.01,4871.31,No
17938,2025-01-18 11:20:47.314623,3028,South,Electronics,Tablet,2,43186.69,24979.92,86373.38,36413.54,No
17939,2024-12-28 11:20:47.314623,2654,South,Home,Table,3,43360.56,30189.47,130081.68,39513.27,Yes
17940,2024-08-18 11:20:47.314623,5549,North,Beauty,Perfume,1,14214.6,10505.15,14214.6,3709.45,Yes
17941,2024-04-12 11:20:47.314623,5841,West,Home,Table,1,44015.16,32996.41,44015.16,11018.75,No
17942,2024-05-04 11:20:47.314623,5041,South,Home,Table,2,37310.7,19553.93,74621.4,35513.54,No
17943,2024-03-22 11:20:47.314623,1847,North,Clothing,T-shirt,2,24262.93,13324.44,48525.86,21876.98,No
17944,2024-09-21 11:20:47.314623,1867,South,Beauty,Perfume,4,17518.65,15379.14,70074.6,8558.04,No
17945,2024-04-06 11:20:47.314623,1773,South,Home,Mixer,4,20089.07,10649.99,80356.28,37756.32,No
17946,2025-05-29 11:20:47.314623,1542,South,Sports,Dumbbell,1,26814.06,17902.26,26814.06,8911.8,Yes
17947,2024-11-19 11:20:47.314623,5417,North,Home,Mixer,2,20743.53,15161.47,41487.06,11164.12,Yes
17948,2024-07-05 11:20:47.314623,1785,East,Home,Chair,4,21127.87,13218.96,84511.48,31635.64,Yes
17949,2025-10-18 11:20:47.314623,4305,North,Beauty,Facewash,4,10315.54,6212.75,41262.16,16411.16,No
17950,2024-10-27 11:20:47.314623,5635,East,Sports,Racket,3,35449.04,21839.55,106347.12,40828.47,No
17951,2025-06-12 11:20:47.314623,3883,North,Home,Sofa,3,30557.66,18733.2,91672.98,35473.38,No
17952,2024-04-25 11:20:47.314623,1448,West,Beauty,Perfume,4,49596.69,32325.04,198386.76,69086.6,Yes
17953,2025-11-30 11:20:47.314623,4310,South,Beauty,Perfume,3,7233.96,3952.86,21701.88,9843.3,No
17954,2024-04-29 11:20:47.314623,5585,North,Home,Table,4,5864.17,4934.19,23456.68,3719.92,No
17955,2025-03-18 11:20:47.314623,2905,East,Electronics,Laptop,3,25893.43,20812.16,77680.29,15243.81,Yes
17956,2026-01-04 11:20:47.314623,5559,South,Electronics,Camera,2,7769.14,3990.55,15538.28,7557.18,No
17957,2024-10-25 11:20:47.314623,5409,East,Clothing,Shoes,3,30608.93,24625.04,91826.79,17951.67,No
17958,2024-12-20 11:20:47.314623,4251,East,Electronics,Headphones,2,9966.53,8284.4,19933.06,3364.26,No
17959,2025-10-17 11:20:47.314623,1384,South,Electronics,Camera,1,24253.33,21071.49,24253.33,3181.84,No
17960,2024-07-08 11:20:47.314623,1294,North,Beauty,Cream,3,30643.31,22834.76,91929.93,23425.65,No
17961,2024-09-25 11:20:47.314623,2238,South,Beauty,Cream,2,23010.43,19354.87,46020.86,7311.12,No
17962,2025-08-01 11:20:47.314623,5857,West,Home,Cookware,4,16135.27,12966.98,64541.08,12673.16,No
17963,2025-02-06 11:20:47.314623,3816,East,Home,Chair,1,39159.34,19977.72,39159.34,19181.62,No
17964,2025-10-28 11:20:47.314623,2098,East,Beauty,Cream,3,42761.97,35253.4,128285.91,22525.71,No
17965,2024-04-17 11:20:47.314623,2737,North,Home,Table,4,14046.88,10288.03,56187.52,15035.4,Yes
17966,2025-12-18 11:20:47.314623,3189,East,Beauty,Shampoo,4,40707.01,30946.38,162828.04,39042.52,No
17967,2024-07-27 11:20:47.314623,3765,West,Electronics,Camera,3,19703.37,16826.14,59110.11,8631.69,No
17968,2024-09-24 11:20:47.314623,2222,North,Home,Mixer,3,24483.66,12343.93,73450.98,36419.19,No
17969,2025-09-23 11:20:47.314623,4242,East,Electronics,Tablet,2,11741.13,6377.28,23482.26,10727.7,No
17970,2025-04-08 11:20:47.314623,4899,East,Clothing,Jeans,2,31361.04,22878.46,62722.08,16965.16,No
17971,2025-03-06 11:20:47.314623,5323,South,Home,Table,1,5226.15,3469.42,5226.15,1756.73,No
17972,2025-04-02 11:20:47.314623,1410,West,Beauty,Cream,3,29663.55,19792.0,88990.65,29614.65,No
17973,2024-04-25 11:20:47.314623,3999,North,Beauty,Lipstick,1,49487.96,30924.14,49487.96,18563.82,No
17974,2024-04-13 11:20:47.314623,3945,West,Clothing,Shoes,2,37722.62,31212.33,75445.24,13020.58,No
17975,2024-12-26 11:20:47.314623,5786,East,Beauty,Lipstick,3,44772.96,24241.16,134318.88,61595.4,No
17976,2025-06-05 11:20:47.314623,1877,South,Electronics,Laptop,4,23316.94,16629.37,93267.76,26750.28,Yes
17977,2024-03-11 11:20:47.314623,1786,East,Beauty,Facewash,1,7276.85,4972.18,7276.85,2304.67,No
17978,2024-12-09 11:20:47.314623,3109,West,Clothing,Jacket,3,14565.4,10494.73,43696.2,12212.01,No
17979,2025-06-10 11:20:47.314623,2986,North,Sports,Bat,4,2641.68,1374.27,10566.72,5069.64,No
17980,2026-01-08 11:20:47.314623,1878,North,Sports,Dumbbell,2,25190.19,19383.97,50380.38,11612.44,No
17981,2026-01-09 11:20:47.314623,2607,South,Electronics,Laptop,4,32553.41,16452.78,130213.64,64402.52,No
17982,2024-06-01 11:20:47.314623,3403,North,Sports,Football,1,21339.27,15175.04,21339.27,6164.23,No
17983,2025-08-11 11:20:47.314623,1070,West,Beauty,Lipstick,3,28247.6,17123.81,84742.8,33371.37,No
17984,2026-02-16 11:20:47.314623,3310,North,Clothing,T-shirt,4,16170.97,10110.42,64683.88,24242.2,No
17985,2025-06-17 11:20:47.314623,5401,East,Electronics,Mobile,3,4475.73,3559.82,13427.19,2747.73,No
17986,2024-10-27 11:20:47.314623,4295,East,Sports,Racket,4,21713.55,19419.61,86854.2,9175.76,No
17987,2024-12-19 11:20:47.314623,1761,West,Beauty,Shampoo,3,27480.33,18965.28,82440.99,25545.15,No
17988,2024-10-09 11:20:47.314623,5683,South,Beauty,Shampoo,1,49135.21,37726.29,49135.21,11408.92,No
17989,2025-01-09 11:20:47.314623,3121,West,Home,Table,2,17494.22,10485.74,34988.44,14016.96,No
17990,2024-08-10 11:20:47.314623,4582,North,Home,Cookware,2,33952.93,24500.51,67905.86,18904.84,No
17991,2025-09-05 11:20:47.314623,5197,West,Clothing,Shoes,4,41166.7,22229.84,164666.8,75747.44,No
17992,2024-05-12 11:20:47.314623,2629,North,Electronics,Laptop,1,16902.46,14199.65,16902.46,2702.81,No
17993,2024-07-07 11:20:47.314623,5288,West,Sports,Racket,3,46510.58,31733.62,139531.74,44330.88,No
17994,2024-04-11 11:20:47.314623,2085,South,Sports,Dumbbell,1,17073.8,11005.54,17073.8,6068.26,No
17995,2024-08-12 11:20:47.314623,3457,West,Beauty,Facewash,1,48496.25,34207.2,48496.25,14289.05,No
17996,2025-08-10 11:20:47.314623,5395,East,Sports,Bat,4,307.41,265.96,1229.64,165.8,No
17997,2025-01-16 11:20:47.314623,4266,North,Clothing,Shirt,2,31781.83,25761.73,63563.66,12040.2,No
17998,2024-05-19 11:20:47.314623,1453,North,Home,Table,1,39538.33,22184.57,39538.33,17353.76,No
17999,2024-09-27 11:20:47.314623,3621,West,Beauty,Facewash,4,14147.01,11419.47,56588.04,10910.16,No
18000,2025-01-17 11:20:47.314623,1618,West,Electronics,Camera,3,6029.1,3961.99,18087.3,6201.33,No
18001,2025-05-19 11:20:47.314623,1636,East,Beauty,Lipstick,2,1413.55,930.12,2827.1,966.86,No
18002,2024-08-19 11:20:47.314623,3348,East,Sports,Football,2,3905.47,3136.58,7810.94,1537.78,No
18003,2025-10-05 11:20:47.314623,5874,South,Clothing,Shirt,3,27243.1,18630.8,81729.3,25836.9,No
18004,2024-06-04 11:20:47.314623,4036,West,Electronics,Laptop,1,41990.54,22212.53,41990.54,19778.01,Yes
18005,2025-12-15 11:20:47.314623,3249,East,Beauty,Shampoo,2,3343.92,2002.03,6687.84,2683.78,No
18006,2025-12-08 11:20:47.314623,3721,North,Sports,Treadmill,1,5836.38,5006.73,5836.38,829.65,No
18007,2024-09-21 11:20:47.314623,3349,South,Beauty,Shampoo,4,454.13,334.59,1816.52,478.16,No
18008,2024-11-09 11:20:47.314623,5432,East,Electronics,Mobile,3,14257.41,12045.88,42772.23,6634.59,No
18009,2025-09-18 11:20:47.314623,2994,South,Sports,Racket,2,46078.07,28663.35,92156.14,34829.44,Yes
18010,2025-04-19 11:20:47.314623,3820,West,Home,Cookware,3,13959.14,10826.45,41877.42,9398.07,Yes
18011,2024-07-06 11:20:47.314623,2071,East,Electronics,Headphones,2,22152.56,18034.77,44305.12,8235.58,No
18012,2025-02-22 11:20:47.314623,3031,West,Home,Table,3,9112.08,5222.65,27336.24,11668.29,No
18013,2024-04-04 11:20:47.314623,2249,North,Home,Sofa,4,5990.97,3051.37,23963.88,11758.4,No
18014,2025-09-03 11:20:47.314623,2295,North,Sports,Football,4,9283.24,6997.41,37132.96,9143.32,No
18015,2024-07-12 11:20:47.314623,4556,West,Beauty,Facewash,1,10679.56,7804.13,10679.56,2875.43,No
18016,2025-08-28 11:20:47.314623,1327,West,Beauty,Lipstick,4,6688.38,3450.76,26753.52,12950.48,No
18017,2025-06-25 11:20:47.314623,1796,South,Clothing,T-shirt,3,39619.34,26319.77,118858.02,39898.71,No
18018,2024-12-24 11:20:47.314623,3861,South,Electronics,Laptop,3,23966.83,17384.75,71900.49,19746.24,No
18019,2024-04-23 11:20:47.314623,5760,South,Electronics,Laptop,4,27080.52,15837.51,108322.08,44972.04,No
18020,2025-01-07 11:20:47.314623,3793,South,Sports,Treadmill,3,18857.6,10157.0,56572.8,26101.8,No
18021,2025-08-31 11:20:47.314623,4094,West,Sports,Dumbbell,3,10694.99,8775.44,32084.97,5758.65,No
18022,2024-08-21 11:20:47.314623,3977,East,Clothing,Shoes,3,4876.3,4242.42,14628.9,1901.64,No
18023,2024-02-27 11:20:47.314623,1962,South,Clothing,Shirt,1,3981.1,2703.16,3981.1,1277.94,No
18024,2026-01-07 11:20:47.314623,2268,East,Home,Cookware,1,9420.07,5214.85,9420.07,4205.22,No
18025,2024-08-27 11:20:47.314623,1372,West,Clothing,Jeans,2,42538.77,28437.95,85077.54,28201.64,No
18026,2025-03-14 11:20:47.314623,5380,South,Beauty,Facewash,3,10983.95,6718.34,32951.85,12796.83,Yes
18027,2025-04-22 11:20:47.314623,3568,East,Home,Table,1,17870.02,12441.12,17870.02,5428.9,No
18028,2025-09-23 11:20:47.314623,5902,East,Clothing,Jeans,4,28723.03,14465.2,114892.12,57031.32,No
18029,2024-02-29 11:20:47.314623,5742,South,Beauty,Perfume,3,25668.37,21735.6,77005.11,11798.31,No
18030,2024-12-28 11:20:47.314623,4693,West,Beauty,Shampoo,3,33357.87,17454.22,100073.61,47710.95,No
18031,2025-06-24 11:20:47.314623,2604,South,Home,Cookware,2,9876.88,6636.73,19753.76,6480.3,No
18032,2024-07-30 11:20:47.314623,1095,East,Home,Mixer,4,26297.64,20103.39,105190.56,24777.0,No
18033,2025-10-05 11:20:47.314623,5369,East,Beauty,Lipstick,4,38433.91,29227.4,153735.64,36826.04,No
18034,2025-05-29 11:20:47.314623,4941,West,Sports,Racket,3,19497.85,12074.68,58493.55,22269.51,No
18035,2025-01-25 11:20:47.314623,2200,North,Home,Chair,1,48600.34,34011.89,48600.34,14588.45,No
18036,2024-09-12 11:20:47.314623,4944,East,Electronics,Laptop,2,28981.88,20251.44,57963.76,17460.88,No
18037,2024-04-04 11:20:47.314623,5879,South,Sports,Dumbbell,2,33806.36,18678.19,67612.72,30256.34,No
18038,2025-03-10 11:20:47.314623,1131,North,Electronics,Laptop,2,23062.57,14966.79,46125.14,16191.56,No
18039,2025-03-25 11:20:47.314623,4115,West,Clothing,Jacket,3,42920.97,23508.34,128762.91,58237.89,No
18040,2025-01-31 11:20:47.314623,2390,East,Home,Table,2,22684.05,11860.03,45368.1,21648.04,No
18041,2024-10-12 11:20:47.314623,2149,North,Home,Mixer,1,47125.56,24611.71,47125.56,22513.85,No
18042,2025-07-31 11:20:47.314623,4510,South,Beauty,Lipstick,4,15513.03,10455.67,62052.12,20229.44,No
18043,2025-03-15 11:20:47.314623,4647,South,Home,Chair,1,43317.81,34300.92,43317.81,9016.89,Yes
18044,2025-03-12 11:20:47.314623,1807,East,Electronics,Mobile,2,32039.79,28637.76,64079.58,6804.06,No
18045,2024-06-07 11:20:47.314623,5839,South,Sports,Racket,4,39992.92,29134.37,159971.68,43434.2,No
18046,2024-11-07 11:20:47.314623,1050,North,Clothing,Jacket,2,2077.52,1287.52,4155.04,1580.0,No
18047,2025-12-27 11:20:47.314623,4208,West,Sports,Bat,2,14008.53,8164.75,28017.06,11687.56,No
18048,2024-12-18 11:20:47.314623,1055,North,Electronics,Tablet,3,42384.53,32972.23,127153.59,28236.9,No
18049,2024-09-09 11:20:47.314623,4664,East,Clothing,Shirt,4,16053.02,8358.96,64212.08,30776.24,No
18050,2025-01-13 11:20:47.314623,1743,East,Beauty,Perfume,2,35690.24,21589.7,71380.48,28201.08,Yes
18051,2024-08-03 11:20:47.314623,5538,South,Home,Chair,2,49611.0,38469.32,99222.0,22283.36,No
18052,2024-07-03 11:20:47.314623,3876,North,Home,Chair,3,9023.0,6117.67,27069.0,8715.99,No
18053,2025-04-13 11:20:47.314623,1079,North,Beauty,Perfume,4,20993.79,14697.43,83975.16,25185.44,No
18054,2025-08-10 11:20:47.314623,5472,West,Electronics,Headphones,2,8423.31,7498.37,16846.62,1849.88,Yes
18055,2025-02-16 11:20:47.314623,4940,West,Beauty,Facewash,2,7883.47,5217.66,15766.94,5331.62,No
18056,2025-06-30 11:20:47.314623,3966,East,Electronics,Tablet,1,31725.53,23415.11,31725.53,8310.42,No
18057,2024-11-23 11:20:47.314623,4728,South,Clothing,Jacket,1,9730.53,8752.07,9730.53,978.46,No
18058,2025-06-16 11:20:47.314623,5536,East,Sports,Football,1,24236.17,18772.07,24236.17,5464.1,No
18059,2024-04-03 11:20:47.314623,1125,North,Sports,Treadmill,3,48901.49,34513.87,146704.47,43162.86,Yes
18060,2025-04-10 11:20:47.314623,1218,South,Beauty,Shampoo,1,16789.85,10570.16,16789.85,6219.69,No
18061,2025-02-09 11:20:47.314623,1947,North,Home,Table,1,43706.77,38924.47,43706.77,4782.3,No
18062,2024-08-26 11:20:47.314623,5373,South,Beauty,Perfume,2,19938.98,12312.93,39877.96,15252.1,No
18063,2025-11-23 11:20:47.314623,1594,North,Home,Sofa,3,13290.67,7261.09,39872.01,18088.74,No
18064,2025-08-19 11:20:47.314623,1140,East,Beauty,Lipstick,4,16945.33,14748.25,67781.32,8788.32,No
18065,2024-06-29 11:20:47.314623,3893,South,Beauty,Shampoo,2,6558.79,4116.29,13117.58,4885.0,No
18066,2025-12-20 11:20:47.314623,4055,East,Sports,Football,2,34013.46,25018.78,68026.92,17989.36,No
18067,2025-03-06 11:20:47.314623,2630,West,Home,Chair,3,25549.19,19375.52,76647.57,18521.01,No
18068,2024-09-04 11:20:47.314623,1876,South,Sports,Racket,3,30768.76,18595.49,92306.28,36519.81,No
18069,2024-10-06 11:20:47.314623,5205,West,Home,Cookware,2,15294.02,10237.24,30588.04,10113.56,No
18070,2024-06-21 11:20:47.314623,3660,West,Clothing,Shirt,2,32742.56,18407.66,65485.12,28669.8,Yes
18071,2024-09-25 11:20:47.314623,4390,East,Clothing,Shoes,2,8397.02,7169.53,16794.04,2454.98,No
18072,2024-12-01 11:20:47.314623,5891,West,Clothing,Jacket,3,32693.14,23990.6,98079.42,26107.62,No
18073,2024-11-16 11:20:47.314623,3029,West,Electronics,Laptop,2,4240.68,3630.48,8481.36,1220.4,No
18074,2024-11-17 11:20:47.314623,5824,East,Sports,Racket,2,20133.6,12137.51,40267.2,15992.18,No
18075,2025-08-21 11:20:47.314623,3552,South,Sports,Football,4,30565.7,23034.2,122262.8,30126.0,No
18076,2024-09-20 11:20:47.314623,4611,East,Clothing,Shirt,1,42794.81,25128.41,42794.81,17666.4,No
18077,2025-01-07 11:20:47.314623,2040,West,Beauty,Lipstick,1,40658.27,25030.02,40658.27,15628.25,No
18078,2025-08-26 11:20:47.314623,1314,South,Sports,Dumbbell,1,26442.11,17040.88,26442.11,9401.23,Yes
18079,2025-03-21 11:20:47.314623,4459,North,Home,Chair,1,44191.86,31807.98,44191.86,12383.88,No
18080,2025-11-10 11:20:47.314623,5172,West,Sports,Bat,1,25393.97,18342.34,25393.97,7051.63,No
18081,2024-05-07 11:20:47.314623,4025,South,Sports,Treadmill,2,25954.9,15057.26,51909.8,21795.28,No
18082,2024-05-30 11:20:47.314623,3946,North,Home,Table,2,36083.57,18706.74,72167.14,34753.66,No
18083,2024-03-10 11:20:47.314623,4236,North,Clothing,Shoes,4,43913.56,35519.01,175654.24,33578.2,Yes
18084,2025-10-08 11:20:47.314623,4680,West,Clothing,Shirt,3,30215.28,21465.56,90645.84,26249.16,No
18085,2025-09-22 11:20:47.314623,5807,South,Home,Mixer,4,47220.75,29527.2,188883.0,70774.2,No
18086,2025-02-18 11:20:47.314623,4106,North,Sports,Dumbbell,3,11782.79,6140.06,35348.37,16928.19,No
18087,2025-03-05 11:20:47.314623,2537,East,Sports,Dumbbell,3,46230.61,25049.51,138691.83,63543.3,No
18088,2025-07-20 11:20:47.314623,4872,North,Clothing,Shoes,4,11238.32,7523.28,44953.28,14860.16,No
18089,2025-05-01 11:20:47.314623,2867,South,Electronics,Laptop,2,26415.49,18320.02,52830.98,16190.94,No
18090,2024-04-28 11:20:47.314623,5949,East,Clothing,Shoes,4,39842.38,25936.95,159369.52,55621.72,No
18091,2025-02-28 11:20:47.314623,2161,West,Home,Table,1,40118.89,29150.56,40118.89,10968.33,No
18092,2025-10-04 11:20:47.314623,4920,East,Electronics,Tablet,4,14052.33,11601.94,56209.32,9801.56,No
18093,2025-04-18 11:20:47.314623,4882,South,Electronics,Mobile,2,49297.58,38001.09,98595.16,22592.98,No
18094,2026-01-30 11:20:47.314623,3756,South,Home,Table,2,4214.05,3568.5,8428.1,1291.1,No
18095,2025-08-10 11:20:47.314623,2912,North,Beauty,Perfume,3,1932.18,1442.03,5796.54,1470.45,Yes
18096,2024-04-27 11:20:47.314623,1264,East,Clothing,Shoes,3,42108.17,22823.21,126324.51,57854.88,No
18097,2024-08-17 11:20:47.314623,5428,North,Sports,Football,4,40987.14,22951.93,163948.56,72140.84,No
18098,2025-06-13 11:20:47.314623,5915,South,Clothing,Jeans,3,35698.31,23425.47,107094.93,36818.52,No
18099,2024-05-04 11:20:47.314623,2302,North,Home,Sofa,4,42568.55,26118.26,170274.2,65801.16,No
18100,2026-01-11 11:20:47.314623,2194,East,Sports,Racket,3,7050.45,5364.67,21151.35,5057.34,No
18101,2024-11-27 11:20:47.314623,2526,West,Beauty,Perfume,2,4965.24,3725.58,9930.48,2479.32,No
18102,2024-11-15 11:20:47.314623,4604,West,Home,Sofa,3,48476.25,33208.08,145428.75,45804.51,Yes
18103,2025-07-27 11:20:47.314623,5394,North,Clothing,Jeans,1,31287.05,23698.5,31287.05,7588.55,Yes
18104,2024-04-01 11:20:47.314623,3248,West,Electronics,Tablet,2,46008.37,39772.69,92016.74,12471.36,No
18105,2024-03-06 11:20:47.314623,2158,South,Home,Mixer,1,45340.87,31588.34,45340.87,13752.53,No
18106,2024-07-11 11:20:47.314623,5367,South,Home,Table,2,32726.36,20909.12,65452.72,23634.48,No
18107,2024-06-23 11:20:47.314623,5630,West,Clothing,Shoes,4,31498.03,21749.25,125992.12,38995.12,Yes
18108,2024-11-08 11:20:47.314623,4513,South,Beauty,Lipstick,2,18125.3,10114.7,36250.6,16021.2,Yes
18109,2025-09-19 11:20:47.314623,3078,North,Clothing,Shoes,3,7625.68,4109.88,22877.04,10547.4,No
18110,2024-11-23 11:20:47.314623,2144,West,Clothing,Jacket,1,34392.93,22844.27,34392.93,11548.66,No
18111,2024-03-17 11:20:47.314623,1068,North,Beauty,Perfume,2,40929.46,35582.44,81858.92,10694.04,No
18112,2024-03-21 11:20:47.314623,4717,North,Beauty,Facewash,4,27322.26,23091.75,109289.04,16922.04,No
18113,2024-08-05 11:20:47.314623,4008,West,Home,Mixer,1,2733.28,2108.21,2733.28,625.07,No
18114,2024-06-28 11:20:47.314623,1826,West,Electronics,Headphones,2,7416.9,5841.25,14833.8,3151.3,No
18115,2025-11-14 11:20:47.314623,2169,South,Clothing,Shoes,4,5277.62,4455.48,21110.48,3288.56,No
18116,2025-12-11 11:20:47.314623,1983,South,Electronics,Mobile,2,32960.02,28549.16,65920.04,8821.72,No
18117,2025-09-17 11:20:47.314623,5576,West,Beauty,Perfume,2,28326.5,21635.02,56653.0,13382.96,No
18118,2024-07-12 11:20:47.314623,4977,East,Beauty,Cream,1,23431.71,15333.29,23431.71,8098.42,No
18119,2025-11-01 11:20:47.314623,4334,South,Clothing,Jacket,2,27261.75,15239.07,54523.5,24045.36,No
18120,2024-06-12 11:20:47.314623,3340,North,Home,Sofa,1,13942.55,7009.87,13942.55,6932.68,No
18121,2025-05-30 11:20:47.314623,3015,East,Clothing,Jeans,1,40275.41,30575.88,40275.41,9699.53,No
18122,2025-05-30 11:20:47.314623,2452,North,Home,Cookware,3,16561.55,10916.15,49684.65,16936.2,No
18123,2025-05-11 11:20:47.314623,3133,South,Sports,Dumbbell,1,32286.2,17172.12,32286.2,15114.08,Yes
18124,2025-05-30 11:20:47.314623,2039,East,Home,Chair,2,19665.54,12024.79,39331.08,15281.5,No
18125,2025-10-06 11:20:47.314623,5723,North,Clothing,Jeans,2,3793.89,2608.28,7587.78,2371.22,No
18126,2024-07-20 11:20:47.314623,5213,South,Clothing,T-shirt,2,12996.18,10571.57,25992.36,4849.22,No
18127,2025-03-03 11:20:47.314623,4466,West,Home,Table,2,48261.9,30207.95,96523.8,36107.9,Yes
18128,2024-03-20 11:20:47.314623,4026,West,Electronics,Headphones,1,9688.75,7387.62,9688.75,2301.13,No
18129,2024-11-05 11:20:47.314623,5257,West,Home,Table,3,5425.45,2806.43,16276.35,7857.06,No
18130,2024-12-05 11:20:47.314623,3747,West,Sports,Football,1,14699.38,13008.24,14699.38,1691.14,No
18131,2025-10-05 11:20:47.314623,5262,North,Sports,Dumbbell,2,43920.71,39031.17,87841.42,9779.08,Yes
18132,2025-09-22 11:20:47.314623,5395,West,Electronics,Camera,1,15440.12,10982.99,15440.12,4457.13,No
18133,2024-03-20 11:20:47.314623,4495,North,Sports,Racket,3,20985.53,16012.4,62956.59,14919.39,Yes
